3  ,  50  ,  1  ,  25  ,  165234  ,  0  ,  0
3  ,  50  ,  0  ,  46  ,  165616  ,  0  ,  0
3  ,  50  ,  1  ,  46  ,  166686  ,  0  ,  0
1  ,  48  ,  0  ,  57  ,  166886  ,  0  ,  0
3  ,  50  ,  0  ,  19  ,  167265  ,  0  ,  0
25  ,  76  ,  0  ,  28  ,  173849  ,  0  ,  0
24  ,  75  ,  1  ,  35  ,  178256  ,  0  ,  0
2  ,  49  ,  1  ,  41  ,  178365  ,  0  ,  0
0  ,  47  ,  0  ,  37  ,  182573  ,  0  ,  0
0  ,  47  ,  1  ,  31  ,  185673  ,  0  ,  0
14  ,  61  ,  1  ,  41  ,  185855  ,  0  ,  0
0  ,  47  ,  0  ,  8  ,  190605  ,  0  ,  0
8  ,  55  ,  1  ,  8  ,  190605  ,  0  ,  0
12  ,  59  ,  1  ,  56  ,  197898  ,  0  ,  0
29  ,  80  ,  1  ,  13  ,  198186  ,  0  ,  0
1  ,  48  ,  1  ,  53  ,  201054  ,  0  ,  0
12  ,  59  ,  0  ,  11  ,  202430  ,  0  ,  0
13  ,  60  ,  1  ,  55  ,  203230  ,  0  ,  0
10  ,  57  ,  0  ,  19  ,  203645  ,  0  ,  0
3  ,  50  ,  1  ,  53  ,  207474  ,  0  ,  0
3  ,  50  ,  0  ,  44  ,  208380  ,  0  ,  0
2  ,  49  ,  0  ,  47  ,  209504  ,  0  ,  0
2  ,  49  ,  1  ,  36  ,  210374  ,  0  ,  0
2  ,  49  ,  0  ,  0  ,  210790  ,  0  ,  0
3  ,  50  ,  1  ,  41  ,  211535  ,  0  ,  0
3  ,  50  ,  0  ,  2  ,  211896  ,  0  ,  0
2  ,  49  ,  1  ,  12  ,  212078  ,  0  ,  0
13  ,  60  ,  0  ,  31  ,  212423  ,  0  ,  0
29  ,  80  ,  0  ,  31  ,  212423  ,  0  ,  0
2  ,  49  ,  0  ,  42  ,  212623  ,  0  ,  0
15  ,  62  ,  0  ,  16  ,  213221  ,  0  ,  0
2  ,  49  ,  1  ,  48  ,  213803  ,  0  ,  0
6  ,  53  ,  0  ,  1  ,  214018  ,  0  ,  0
0  ,  47  ,  1  ,  2  ,  214036  ,  0  ,  0
2  ,  49  ,  0  ,  18  ,  214327  ,  0  ,  0
14  ,  61  ,  0  ,  17  ,  220729  ,  0  ,  0
24  ,  75  ,  0  ,  53  ,  221384  ,  0  ,  0
29  ,  80  ,  1  ,  40  ,  243617  ,  0  ,  0
13  ,  60  ,  1  ,  46  ,  244796  ,  0  ,  0
11  ,  58  ,  1  ,  55  ,  251380  ,  0  ,  0
10  ,  57  ,  1  ,  28  ,  254099  ,  0  ,  0
8  ,  55  ,  0  ,  44  ,  257600  ,  0  ,  0
13  ,  60  ,  0  ,  49  ,  258761  ,  0  ,  0
29  ,  80  ,  0  ,  49  ,  258761  ,  0  ,  0
0  ,  47  ,  0  ,  7  ,  260137  ,  0  ,  0
1  ,  48  ,  0  ,  42  ,  271474  ,  0  ,  0
24  ,  75  ,  1  ,  20  ,  275353  ,  0  ,  0
2  ,  49  ,  1  ,  48  ,  275863  ,  0  ,  0
2  ,  49  ,  0  ,  27  ,  276551  ,  0  ,  0
2  ,  49  ,  1  ,  15  ,  277402  ,  0  ,  0
2  ,  49  ,  0  ,  54  ,  278112  ,  0  ,  0
29  ,  80  ,  1  ,  10  ,  279451  ,  0  ,  0
11  ,  58  ,  0  ,  15  ,  279542  ,  0  ,  0
10  ,  57  ,  0  ,  3  ,  281464  ,  0  ,  0
12  ,  59  ,  1  ,  14  ,  281664  ,  0  ,  0
0  ,  47  ,  1  ,  49  ,  282301  ,  0  ,  0
12  ,  59  ,  0  ,  2  ,  283586  ,  0  ,  0
29  ,  80  ,  0  ,  7  ,  283677  ,  0  ,  0
6  ,  53  ,  1  ,  28  ,  284059  ,  0  ,  0
15  ,  62  ,  1  ,  4  ,  288972  ,  0  ,  0
3  ,  50  ,  1  ,  17  ,  291349  ,  0  ,  0
3  ,  50  ,  0  ,  50  ,  291949  ,  0  ,  0
24  ,  75  ,  0  ,  44  ,  293980  ,  0  ,  0
15  ,  62  ,  0  ,  58  ,  295305  ,  0  ,  0
6  ,  53  ,  0  ,  25  ,  295774  ,  0  ,  0
10  ,  57  ,  1  ,  4  ,  296462  ,  0  ,  0
8  ,  55  ,  1  ,  27  ,  296881  ,  0  ,  0
6  ,  53  ,  1  ,  46  ,  311136  ,  0  ,  0
15  ,  62  ,  1  ,  46  ,  311136  ,  0  ,  0
3  ,  50  ,  1  ,  41  ,  315325  ,  0  ,  0
3  ,  50  ,  0  ,  59  ,  315653  ,  0  ,  0
15  ,  62  ,  0  ,  25  ,  318244  ,  0  ,  0
25  ,  76  ,  1  ,  35  ,  318426  ,  0  ,  0
6  ,  53  ,  0  ,  43  ,  318572  ,  0  ,  0
25  ,  76  ,  0  ,  20  ,  319223  ,  0  ,  0
9  ,  56  ,  1  ,  0  ,  321000  ,  0  ,  0
6  ,  53  ,  1  ,  58  ,  334895  ,  0  ,  0
15  ,  62  ,  1  ,  1  ,  334928  ,  0  ,  0
8  ,  55  ,  0  ,  25  ,  335364  ,  0  ,  0
9  ,  56  ,  0  ,  1  ,  338138  ,  0  ,  0
11  ,  58  ,  1  ,  22  ,  342800  ,  0  ,  0
29  ,  80  ,  1  ,  43  ,  343182  ,  0  ,  0
11  ,  58  ,  0  ,  51  ,  343327  ,  0  ,  0
3  ,  50  ,  1  ,  6  ,  343579  ,  0  ,  0
1  ,  48  ,  1  ,  8  ,  345755  ,  0  ,  0
29  ,  80  ,  0  ,  21  ,  345992  ,  0  ,  0
29  ,  80  ,  1  ,  27  ,  346101  ,  0  ,  0
11  ,  58  ,  1  ,  36  ,  346264  ,  0  ,  0
11  ,  58  ,  0  ,  47  ,  346464  ,  0  ,  0
3  ,  50  ,  0  ,  9  ,  347913  ,  0  ,  0
3  ,  50  ,  1  ,  28  ,  348259  ,  0  ,  0
1  ,  48  ,  0  ,  41  ,  348495  ,  0  ,  0
3  ,  50  ,  0  ,  37  ,  349493  ,  0  ,  0
3  ,  50  ,  1  ,  58  ,  349875  ,  0  ,  0
14  ,  61  ,  1  ,  17  ,  351269  ,  0  ,  0
24  ,  75  ,  1  ,  17  ,  351269  ,  0  ,  0
1  ,  48  ,  1  ,  41  ,  352775  ,  0  ,  0
0  ,  47  ,  0  ,  53  ,  352994  ,  0  ,  0
29  ,  80  ,  0  ,  9  ,  353263  ,  0  ,  0
1  ,  48  ,  0  ,  56  ,  354118  ,  0  ,  0
1  ,  48  ,  1  ,  23  ,  356728  ,  0  ,  0
1  ,  48  ,  0  ,  26  ,  357852  ,  0  ,  0
12  ,  59  ,  1  ,  26  ,  364272  ,  0  ,  0
13  ,  60  ,  1  ,  27  ,  364291  ,  0  ,  0
29  ,  80  ,  1  ,  30  ,  364345  ,  0  ,  0
10  ,  57  ,  0  ,  15  ,  365142  ,  0  ,  0
13  ,  60  ,  0  ,  18  ,  366267  ,  0  ,  0
29  ,  80  ,  0  ,  18  ,  366267  ,  0  ,  0
12  ,  59  ,  0  ,  14  ,  367264  ,  0  ,  0
1  ,  48  ,  1  ,  52  ,  370095  ,  0  ,  0
3  ,  50  ,  0  ,  16  ,  376931  ,  0  ,  0
3  ,  50  ,  1  ,  55  ,  377640  ,  0  ,  0
14  ,  61  ,  0  ,  29  ,  378237  ,  0  ,  0
3  ,  50  ,  0  ,  46  ,  378546  ,  0  ,  0
24  ,  75  ,  0  ,  5  ,  378870  ,  0  ,  0
14  ,  61  ,  1  ,  47  ,  384984  ,  0  ,  0
24  ,  75  ,  1  ,  47  ,  384984  ,  0  ,  0
2  ,  49  ,  1  ,  31  ,  388973  ,  0  ,  0
2  ,  49  ,  0  ,  49  ,  389301  ,  0  ,  0
14  ,  61  ,  0  ,  38  ,  392311  ,  0  ,  0
24  ,  75  ,  0  ,  59  ,  392693  ,  0  ,  0
29  ,  80  ,  1  ,  9  ,  398203  ,  0  ,  0
13  ,  60  ,  1  ,  45  ,  399928  ,  0  ,  0
6  ,  53  ,  0  ,  9  ,  405693  ,  0  ,  0
15  ,  62  ,  0  ,  9  ,  405693  ,  0  ,  0
13  ,  60  ,  0  ,  21  ,  405912  ,  0  ,  0
11  ,  58  ,  1  ,  30  ,  406075  ,  0  ,  0
8  ,  55  ,  1  ,  42  ,  407364  ,  0  ,  0
29  ,  80  ,  0  ,  21  ,  414472  ,  0  ,  0
6  ,  53  ,  1  ,  36  ,  415814  ,  0  ,  0
3  ,  50  ,  1  ,  0  ,  416230  ,  0  ,  0
8  ,  55  ,  0  ,  55  ,  418300  ,  0  ,  0
10  ,  57  ,  1  ,  8  ,  419585  ,  0  ,  0
3  ,  50  ,  0  ,  48  ,  422453  ,  0  ,  0
25  ,  76  ,  1  ,  51  ,  425717  ,  0  ,  0
6  ,  53  ,  0  ,  21  ,  426242  ,  0  ,  0
25  ,  76  ,  0  ,  12  ,  427148  ,  0  ,  0
14  ,  61  ,  1  ,  38  ,  427621  ,  0  ,  0
24  ,  75  ,  1  ,  38  ,  427621  ,  0  ,  0
2  ,  49  ,  1  ,  9  ,  428163  ,  0  ,  0
2  ,  49  ,  0  ,  48  ,  428873  ,  0  ,  0
26  ,  77  ,  1  ,  2  ,  430176  ,  0  ,  0
26  ,  77  ,  0  ,  8  ,  431355  ,  0  ,  0
0  ,  47  ,  1  ,  54  ,  433262  ,  0  ,  0
1  ,  48  ,  0  ,  54  ,  434332  ,  0  ,  0
0  ,  47  ,  0  ,  57  ,  434386  ,  0  ,  0
2  ,  49  ,  1  ,  54  ,  435402  ,  0  ,  0
1  ,  48  ,  1  ,  48  ,  437433  ,  0  ,  0
0  ,  47  ,  1  ,  57  ,  437596  ,  0  ,  0
1  ,  48  ,  0  ,  51  ,  438557  ,  0  ,  0
0  ,  47  ,  0  ,  9  ,  438863  ,  0  ,  0
9  ,  56  ,  1  ,  52  ,  440715  ,  0  ,  0
6  ,  53  ,  1  ,  15  ,  444322  ,  0  ,  0
15  ,  62  ,  1  ,  21  ,  444432  ,  0  ,  0
1  ,  48  ,  1  ,  30  ,  445665  ,  0  ,  0
3  ,  50  ,  1  ,  51  ,  447117  ,  0  ,  0
11  ,  58  ,  0  ,  5  ,  447350  ,  0  ,  0
3  ,  50  ,  0  ,  30  ,  447805  ,  0  ,  0
8  ,  55  ,  1  ,  50  ,  448169  ,  0  ,  0
3  ,  50  ,  1  ,  27  ,  449891  ,  0  ,  0
0  ,  47  ,  1  ,  37  ,  450073  ,  0  ,  0
3  ,  50  ,  0  ,  47  ,  451324  ,  0  ,  0
10  ,  57  ,  0  ,  57  ,  452576  ,  0  ,  0
3  ,  50  ,  1  ,  51  ,  453537  ,  0  ,  0
26  ,  77  ,  1  ,  53  ,  454644  ,  0  ,  0
3  ,  50  ,  0  ,  32  ,  455332  ,  0  ,  0
2  ,  49  ,  0  ,  45  ,  455568  ,  0  ,  0
10  ,  57  ,  1  ,  17  ,  456129  ,  0  ,  0
10  ,  57  ,  0  ,  6  ,  458069  ,  0  ,  0
3  ,  50  ,  1  ,  8  ,  458105  ,  0  ,  0
14  ,  61  ,  0  ,  17  ,  458269  ,  0  ,  0
26  ,  77  ,  0  ,  8  ,  459175  ,  0  ,  0
3  ,  50  ,  0  ,  29  ,  461697  ,  0  ,  0
24  ,  75  ,  0  ,  26  ,  462712  ,  0  ,  0
10  ,  57  ,  1  ,  14  ,  465704  ,  0  ,  0
15  ,  62  ,  0  ,  21  ,  465832  ,  0  ,  0
6  ,  53  ,  0  ,  24  ,  466956  ,  0  ,  0
6  ,  53  ,  1  ,  45  ,  476968  ,  0  ,  0
3  ,  50  ,  1  ,  8  ,  477365  ,  0  ,  0
3  ,  50  ,  0  ,  50  ,  480269  ,  0  ,  0
6  ,  53  ,  0  ,  15  ,  482842  ,  0  ,  0
25  ,  76  ,  1  ,  53  ,  485674  ,  0  ,  0
25  ,  76  ,  0  ,  44  ,  486580  ,  0  ,  0
24  ,  75  ,  1  ,  53  ,  502794  ,  0  ,  0
2  ,  49  ,  1  ,  5  ,  502990  ,  0  ,  0
6  ,  53  ,  1  ,  33  ,  504570  ,  0  ,  0
15  ,  62  ,  1  ,  33  ,  504570  ,  0  ,  0
9  ,  56  ,  0  ,  27  ,  505531  ,  0  ,  0
13  ,  60  ,  1  ,  21  ,  506492  ,  0  ,  0
29  ,  80  ,  1  ,  21  ,  506492  ,  0  ,  0
6  ,  53  ,  0  ,  45  ,  509068  ,  0  ,  0
15  ,  62  ,  0  ,  45  ,  509068  ,  0  ,  0
2  ,  49  ,  0  ,  56  ,  509268  ,  0  ,  0
24  ,  75  ,  0  ,  44  ,  512260  ,  0  ,  0
8  ,  55  ,  0  ,  9  ,  512693  ,  0  ,  0
8  ,  55  ,  1  ,  40  ,  516467  ,  0  ,  0
0  ,  47  ,  0  ,  16  ,  517101  ,  0  ,  0
0  ,  47  ,  1  ,  45  ,  517628  ,  0  ,  0
8  ,  55  ,  0  ,  37  ,  518553  ,  0  ,  0
6  ,  53  ,  1  ,  27  ,  519441  ,  0  ,  0
3  ,  50  ,  1  ,  43  ,  519732  ,  0  ,  0
0  ,  47  ,  0  ,  1  ,  523248  ,  0  ,  0
0  ,  47  ,  1  ,  30  ,  523775  ,  0  ,  0
26  ,  77  ,  1  ,  28  ,  524809  ,  0  ,  0
26  ,  77  ,  0  ,  7  ,  525497  ,  0  ,  0
0  ,  47  ,  0  ,  40  ,  526097  ,  0  ,  0
12  ,  59  ,  1  ,  8  ,  529795  ,  0  ,  0
12  ,  59  ,  0  ,  14  ,  536324  ,  0  ,  0
1  ,  48  ,  0  ,  3  ,  537194  ,  0  ,  0
1  ,  48  ,  1  ,  33  ,  539880  ,  0  ,  0
14  ,  61  ,  1  ,  41  ,  541095  ,  0  ,  0
24  ,  75  ,  1  ,  41  ,  541095  ,  0  ,  0
2  ,  49  ,  1  ,  13  ,  541656  ,  0  ,  0
1  ,  48  ,  0  ,  18  ,  541747  ,  0  ,  0
13  ,  60  ,  0  ,  0  ,  542490  ,  0  ,  0
29  ,  80  ,  0  ,  0  ,  542490  ,  0  ,  0
2  ,  49  ,  0  ,  22  ,  542890  ,  0  ,  0
2  ,  49  ,  1  ,  43  ,  548622  ,  0  ,  0
6  ,  53  ,  0  ,  30  ,  552665  ,  0  ,  0
10  ,  57  ,  0  ,  11  ,  556600  ,  0  ,  0
3  ,  50  ,  0  ,  36  ,  565614  ,  0  ,  0
14  ,  61  ,  0  ,  17  ,  569549  ,  0  ,  0
2  ,  49  ,  0  ,  6  ,  570419  ,  0  ,  0
2  ,  49  ,  1  ,  53  ,  573414  ,  0  ,  0
2  ,  49  ,  0  ,  11  ,  574790  ,  0  ,  0
24  ,  75  ,  0  ,  38  ,  576351  ,  0  ,  0
8  ,  55  ,  1  ,  58  ,  578855  ,  0  ,  0
24  ,  75  ,  1  ,  26  ,  579342  ,  0  ,  0
2  ,  49  ,  1  ,  32  ,  579452  ,  0  ,  0
2  ,  49  ,  0  ,  35  ,  580576  ,  0  ,  0
24  ,  75  ,  0  ,  2  ,  582116  ,  0  ,  0
1  ,  48  ,  1  ,  16  ,  593071  ,  0  ,  0
11  ,  58  ,  1  ,  45  ,  607508  ,  0  ,  0
11  ,  58  ,  0  ,  18  ,  608087  ,  0  ,  0
8  ,  55  ,  0  ,  52  ,  608705  ,  0  ,  0
11  ,  58  ,  1  ,  41  ,  609575  ,  0  ,  0
0  ,  47  ,  1  ,  56  ,  609848  ,  0  ,  0
29  ,  80  ,  1  ,  23  ,  610318  ,  0  ,  0
11  ,  58  ,  0  ,  30  ,  610445  ,  0  ,  0
0  ,  47  ,  0  ,  26  ,  613583  ,  0  ,  0
0  ,  47  ,  1  ,  31  ,  613673  ,  0  ,  0
0  ,  47  ,  0  ,  13  ,  615486  ,  0  ,  0
0  ,  47  ,  1  ,  56  ,  617338  ,  0  ,  0
11  ,  58  ,  1  ,  53  ,  618354  ,  0  ,  0
0  ,  47  ,  0  ,  29  ,  618987  ,  0  ,  0
11  ,  58  ,  0  ,  29  ,  618987  ,  0  ,  0
0  ,  47  ,  1  ,  1  ,  619548  ,  0  ,  0
14  ,  61  ,  1  ,  41  ,  621345  ,  0  ,  0
24  ,  75  ,  1  ,  41  ,  621345  ,  0  ,  0
0  ,  47  ,  0  ,  57  ,  621636  ,  0  ,  0
2  ,  49  ,  1  ,  8  ,  621815  ,  0  ,  0
2  ,  49  ,  0  ,  44  ,  622470  ,  0  ,  0
0  ,  47  ,  1  ,  52  ,  622615  ,  0  ,  0
29  ,  80  ,  0  ,  53  ,  623704  ,  0  ,  0
0  ,  47  ,  0  ,  36  ,  624464  ,  0  ,  0
1  ,  48  ,  0  ,  57  ,  628056  ,  0  ,  0
11  ,  58  ,  1  ,  28  ,  633949  ,  0  ,  0
11  ,  58  ,  0  ,  51  ,  634367  ,  0  ,  0
1  ,  48  ,  1  ,  0  ,  634510  ,  0  ,  0
10  ,  57  ,  1  ,  42  ,  635274  ,  0  ,  0
10  ,  57  ,  0  ,  58  ,  638775  ,  0  ,  0
0  ,  47  ,  1  ,  18  ,  639117  ,  0  ,  0
6  ,  53  ,  1  ,  35  ,  647986  ,  0  ,  0
3  ,  50  ,  1  ,  1  ,  648438  ,  0  ,  0
3  ,  50  ,  0  ,  40  ,  649147  ,  0  ,  0
14  ,  61  ,  0  ,  52  ,  650435  ,  0  ,  0
15  ,  62  ,  1  ,  11  ,  650760  ,  0  ,  0
24  ,  75  ,  0  ,  16  ,  650851  ,  0  ,  0
15  ,  62  ,  0  ,  2  ,  652736  ,  0  ,  0
6  ,  53  ,  0  ,  29  ,  653227  ,  0  ,  0
24  ,  75  ,  1  ,  43  ,  667392  ,  0  ,  0
2  ,  49  ,  1  ,  47  ,  667464  ,  0  ,  0
2  ,  49  ,  0  ,  20  ,  669113  ,  0  ,  0
24  ,  75  ,  0  ,  40  ,  670547  ,  0  ,  0
10  ,  57  ,  1  ,  21  ,  676622  ,  0  ,  0
24  ,  75  ,  1  ,  49  ,  677131  ,  0  ,  0
2  ,  49  ,  1  ,  56  ,  677258  ,  0  ,  0
2  ,  49  ,  0  ,  20  ,  678743  ,  0  ,  0
29  ,  80  ,  1  ,  34  ,  678998  ,  0  ,  0
13  ,  60  ,  1  ,  40  ,  679107  ,  0  ,  0
24  ,  75  ,  0  ,  52  ,  680395  ,  0  ,  0
6  ,  53  ,  1  ,  22  ,  686270  ,  0  ,  0
15  ,  62  ,  1  ,  22  ,  686270  ,  0  ,  0
11  ,  58  ,  1  ,  4  ,  687012  ,  0  ,  0
13  ,  60  ,  0  ,  49  ,  694251  ,  0  ,  0
29  ,  80  ,  0  ,  49  ,  694251  ,  0  ,  0
24  ,  75  ,  1  ,  37  ,  695103  ,  0  ,  0
14  ,  61  ,  1  ,  40  ,  695157  ,  0  ,  0
0  ,  47  ,  0  ,  51  ,  695357  ,  0  ,  0
1  ,  48  ,  0  ,  25  ,  695954  ,  0  ,  0
14  ,  61  ,  0  ,  16  ,  696861  ,  0  ,  0
0  ,  47  ,  1  ,  45  ,  699528  ,  0  ,  0
0  ,  47  ,  0  ,  15  ,  701122  ,  0  ,  0
0  ,  47  ,  1  ,  40  ,  701577  ,  0  ,  0
24  ,  75  ,  0  ,  52  ,  702865  ,  0  ,  0
8  ,  55  ,  1  ,  13  ,  706436  ,  0  ,  0
0  ,  47  ,  0  ,  29  ,  708867  ,  0  ,  0
14  ,  61  ,  1  ,  24  ,  713056  ,  0  ,  0
24  ,  75  ,  1  ,  24  ,  713056  ,  0  ,  0
0  ,  47  ,  1  ,  26  ,  715233  ,  0  ,  0
11  ,  58  ,  0  ,  0  ,  717970  ,  0  ,  0
9  ,  56  ,  1  ,  14  ,  718224  ,  0  ,  0
29  ,  80  ,  1  ,  52  ,  718915  ,  0  ,  0
12  ,  59  ,  1  ,  43  ,  719822  ,  0  ,  0
10  ,  57  ,  0  ,  33  ,  721780  ,  0  ,  0
2  ,  49  ,  1  ,  53  ,  722144  ,  0  ,  0
12  ,  59  ,  0  ,  10  ,  722431  ,  0  ,  0
6  ,  53  ,  0  ,  16  ,  722541  ,  0  ,  0
15  ,  62  ,  0  ,  16  ,  722541  ,  0  ,  0
2  ,  49  ,  0  ,  41  ,  722995  ,  0  ,  0
2  ,  49  ,  1  ,  8  ,  723465  ,  0  ,  0
1  ,  48  ,  1  ,  33  ,  723920  ,  0  ,  0
29  ,  80  ,  0  ,  4  ,  726602  ,  0  ,  0
6  ,  53  ,  1  ,  34  ,  732498  ,  0  ,  0
6  ,  53  ,  0  ,  40  ,  734747  ,  0  ,  0
14  ,  61  ,  0  ,  22  ,  736560  ,  0  ,  0
10  ,  57  ,  1  ,  48  ,  739173  ,  0  ,  0
25  ,  76  ,  1  ,  47  ,  745574  ,  0  ,  0
25  ,  76  ,  0  ,  44  ,  747660  ,  0  ,  0
2  ,  49  ,  0  ,  30  ,  748475  ,  0  ,  0
24  ,  75  ,  0  ,  43  ,  750852  ,  0  ,  0
9  ,  56  ,  0  ,  14  ,  774934  ,  0  ,  0
8  ,  55  ,  0  ,  37  ,  777493  ,  0  ,  0
14  ,  61  ,  1  ,  18  ,  785707  ,  0  ,  0
24  ,  75  ,  1  ,  18  ,  785707  ,  0  ,  0
2  ,  49  ,  1  ,  49  ,  786271  ,  0  ,  0
2  ,  49  ,  0  ,  40  ,  787177  ,  0  ,  0
2  ,  49  ,  1  ,  37  ,  788193  ,  0  ,  0
2  ,  49  ,  0  ,  31  ,  789153  ,  0  ,  0
2  ,  49  ,  1  ,  55  ,  790660  ,  0  ,  0
0  ,  47  ,  0  ,  40  ,  791457  ,  0  ,  0
2  ,  49  ,  0  ,  40  ,  791457  ,  0  ,  0
1  ,  48  ,  0  ,  8  ,  793015  ,  0  ,  0
2  ,  49  ,  1  ,  16  ,  793161  ,  0  ,  0
